cname,cabr,ccode,year,formalconstit,writconstit,ineffect,cease,amend,amfrmlconv,amexec,amleg,amregprov,rat,ratfrmlconv,ratexec,ratleg,ratref,ratregprov,amyear,leg,legcham,lowcham,upcham,chamother,uppub,upselect,upexec,lowpub,lowselect,lowexec,proppub,propexec,propleg,execveto,legveto,removeexec,removeleg,execforce,exectax,execbudget,court,remove,life,courtexec,courtleg,centralbank,dirterm,bankpol,elecexec,elecleg,elecrefer,exleg,execindep,execappoint,milpm,milpres,milnone,legpm,legpres,legnone,callpm,callpres,callnone,schedexec,schedleg,schedboth,schedna,lpartynom,lprimary,lselfnom,lpetition,lexecnom,epartynom,eprimary,eselfnom,epetition,banned,banethnic,banrelig,bansys,banall,stateparty,suffage,suffgen,suffprop,suffparty,suffethrel,suffcrim,suffreg,suffother,election,electexec,electleg,electboth,legcompet,execcompet,electboy,electprot,postprot,legelig,execelig,estabcon_year,execpocketveto,id,estabcon,ceasedate,legelecdate,exelecdate,rattreaty,appelec,whoby,govstruct,regstruct,bankdir,electtime,elecperiod,reservedseat,reservedby,lelecsystem,eelect,eelectrules,parties,electpost,electdelay,protestpart,lastamend,timeineffect,constage,milother,legother,callother,gwno
United States of America,USA,2,1994,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,2,435,100,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,.q,57.6,.a,1787,Yes,2 1994,17sep1787,.c,08nov1994,.a,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,3,.p,.p,1,34,207,0,0,0,2
United States of America,USA,2,1995,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,2,435,100,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1787,Yes,2 1995,17sep1787,.c,.o,.a,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,.o,.o,.o,2,35,208,0,0,0,2
United States of America,USA,2,1996,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,2,435,100,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,.q,66,63.4,1787,Yes,2 1996,17sep1787,.c,05nov1996,05nov1996,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,3,.p,.p,3,36,209,0,0,0,2
United States of America,USA,2,1997,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,2,435,100,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1787,Yes,2 1997,17sep1787,.c,.o,.a,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,.o,.o,.o,4,37,210,0,0,0,2
United States of America,USA,2,1998,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,2,435,100,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,.q,51.5,.a,1787,Yes,2 1998,17sep1787,.c,03nov1998,.a,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,3,.p,.p,5,38,211,0,0,0,2
United States of America,USA,2,1999,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,2,435,100,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1787,Yes,2 1999,17sep1787,.c,.o,.a,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,.o,.o,.o,6,39,212,0,0,0,2
United States of America,USA,2,2000,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,2,435,100,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,.q,48.5,67.40000000000001,1787,Yes,2 2000,17sep1787,.c,07nov2000,07nov2000,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,3,2,3,7,40,213,0,0,0,2
United States of America,USA,2,2001,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,2,435,100,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1787,Yes,2 2001,17sep1787,.c,.o,.a,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,.o,.o,.o,8,41,214,0,0,0,2
United States of America,USA,2,2002,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,2,435,100,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,.q,46.2,.a,1787,Yes,2 2002,17sep1787,.c,05nov2002,.a,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,3,.p,.p,9,42,215,0,0,0,2
United States of America,USA,2,2003,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,2,435,100,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1787,Yes,2 2003,17sep1787,.c,.o,.a,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,.o,.o,.o,10,43,216,0,0,0,2
United States of America,USA,2,2004,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,2,435,100,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,.q,70.90000000000001,70.90000000000001,1787,Yes,2 2004,17sep1787,.c,02nov2004,02nov2004,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,3,1,2,11,44,217,0,0,0,2
United States of America,USA,2,2005,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,2,435,100,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1787,Yes,2 2005,17sep1787,.c,.o,.a,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,.o,.o,.o,12,45,218,0,0,0,2
United States of America,USA,2,2006,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,.a,435,100,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,.q,37.32,.a,1787,Yes,2 2006,17sep1787,.c,07nov2006,.a,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,3,.p,.p,13,46,219,0,0,0,2
United States of America,USA,2,2007,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,.a,435,100,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1787,Yes,2 2007,17sep1787,.c,.o,.a,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,.o,.o,.o,14,47,220,0,0,0,2
United States of America,USA,2,2008,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,.a,435,100,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,.q,57.45,57.47,1787,Yes,2 2008,17sep1787,.c,04nov2008,04nov2008,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,3,.p,.p,15,48,221,0,0,0,2
United States of America,USA,2,2009,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,.a,435,100,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1787,Yes,2 2009,17sep1787,.c,.o,.a,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,.o,.o,.o,16,49,222,0,0,0,2
United States of America,USA,2,2010,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,.a,435,100,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,.q,38.46,.a,1787,Yes,2 2010,17sep1787,.c,02nov2010,.a,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,3,.p,.p,17,50,223,0,0,0,2
United States of America,USA,2,2011,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,.a,435,100,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1787,Yes,2 2011,17sep1787,.c,.o,.a,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,.o,.o,.o,18,51,224,0,0,0,2
United States of America,USA,2,2012,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,.a,435,100,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,.q,54.09,53.57,1787,Yes,2 2012,17sep1787,.c,06nov2012,06nov2012,3,1,1,3,1,3,2,1,3,.m,1,4,1,2,3,.p,.p,19,52,225,0,0,0,2
Canada,CAN,20,1960,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,2,265,105,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1960,01jul1867,.c,.o,.a,2,1,3,3,1,4,3,1,3,.m,2,4,.j,3,.o,.o,.o,0,0,93,0,0,0,20
Canada,CAN,20,1961,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,2,265,105,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1961,01jul1867,.c,.o,.a,2,1,3,3,1,4,3,1,3,.m,2,4,.j,3,.o,.o,.o,1,1,94,0,0,0,20
Canada,CAN,20,1962,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,2,265,105,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,.q,80.13,.a,1867,Yes,20 1962,01jul1867,.c,18jun1962,.a,2,1,3,3,1,4,3,1,3,.m,2,4,.j,3,3,.p,.p,2,2,95,0,0,0,20
Canada,CAN,20,1963,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,2,265,105,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,.q,80.3,.a,1867,Yes,20 1963,01jul1867,.c,08apr1963,.a,2,1,3,3,1,4,3,1,3,.m,2,4,.j,3,3,.p,.p,3,3,96,0,0,0,20
Canada,CAN,20,1964,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,2,265,105,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1964,01jul1867,.c,.o,.a,2,1,3,3,1,4,3,1,3,.m,2,4,.j,3,.o,.o,.o,4,4,97,0,0,0,20
Canada,CAN,20,1965,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,2,265,105,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,.q,75.88,.a,1867,Yes,20 1965,01jul1867,.c,08nov1965,.a,2,1,3,3,1,4,3,1,3,.m,2,4,.j,3,3,.p,.p,5,5,98,0,0,0,20
Canada,CAN,20,1966,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,2,265,105,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1966,01jul1867,.c,.o,.a,2,1,3,3,1,4,3,1,3,.m,2,4,.j,3,.o,.o,.o,0,6,99,0,0,0,20
Canada,CAN,20,1967,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,2,265,105,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1967,01jul1867,.c,.o,.a,2,1,3,3,1,4,3,1,3,.m,2,4,.j,3,.o,.o,.o,1,7,100,0,0,0,20
Canada,CAN,20,1968,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,2,264,105,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,.q,75.67,.a,1867,Yes,20 1968,01jul1867,.c,25jun1968,.a,2,1,3,3,1,4,3,1,3,.m,2,4,.j,3,3,.p,.p,2,8,101,0,0,0,20
Canada,CAN,20,1969,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,2,264,105,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1969,01jul1867,.c,.o,.a,2,1,3,3,1,4,3,1,3,.m,2,4,.j,3,.o,.o,.o,3,9,102,0,0,0,20
Canada,CAN,20,1970,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,2,264,105,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1970,01jul1867,.c,.o,.a,2,1,3,3,1,4,3,1,3,.m,2,4,.j,3,.o,.o,.o,4,10,103,0,0,0,20
Canada,CAN,20,1971,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,2,264,105,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1971,01jul1867,.c,.o,.a,2,1,3,3,1,4,3,1,3,.m,2,4,.j,3,.o,.o,.o,5,11,104,0,0,0,20
Canada,CAN,20,1972,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,2,282,104,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,.q,75,.a,1867,Yes,20 1972,01jul1867,.c,30oct1972,.a,2,1,2,3,1,4,3,1,3,.m,2,1,.j,3,3,.p,.p,6,12,105,0,0,0,20
Canada,CAN,20,1973,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,2,282,104,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1973,01jul1867,.c,.o,.a,2,1,2,3,1,4,3,1,3,.m,2,1,.j,3,.o,.o,.o,7,13,106,0,0,0,20
Canada,CAN,20,1974,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,2,282,104,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,.q,71,.a,1867,Yes,20 1974,01jul1867,.c,08jul1974,.a,2,1,2,3,1,4,3,1,3,.m,2,1,.j,3,3,.p,.p,8,14,107,0,0,0,20
Canada,CAN,20,1975,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,2,282,104,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1975,01jul1867,.c,.o,.a,2,1,2,3,1,4,3,1,3,.m,2,1,.j,3,.o,.o,.o,9,15,108,0,0,0,20
Canada,CAN,20,1976,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,2,282,104,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1976,01jul1867,.c,.o,.a,2,1,2,3,1,4,3,1,3,.m,2,1,.j,3,.o,.o,.o,10,16,109,0,0,0,20
Canada,CAN,20,1977,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,2,282,104,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1977,01jul1867,.c,.o,.a,2,1,2,3,1,4,3,1,3,.m,2,1,.j,3,.o,.o,.o,11,17,110,0,0,0,20
Canada,CAN,20,1978,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,2,282,104,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1978,01jul1867,.c,.o,.a,2,1,2,3,1,4,3,1,3,.m,2,1,.j,3,.o,.o,.o,12,18,111,0,0,0,20
Canada,CAN,20,1979,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,2,282,104,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,.q,75,.a,1867,Yes,20 1979,01jul1867,.c,22may1979,.a,2,1,2,3,1,4,3,1,3,.m,2,1,.j,3,3,.p,.p,0,19,112,0,0,0,20
Canada,CAN,20,1980,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,2,282,104,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1980,01jul1867,.c,.o,.a,2,1,2,3,1,4,3,1,3,.m,2,1,.j,3,.o,.o,.o,1,20,113,0,0,0,20
Canada,CAN,20,1981,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,2,282,104,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1981,01jul1867,.c,.o,.a,2,1,2,3,1,4,3,1,3,.m,2,1,.j,3,.o,.o,.o,2,21,114,0,0,0,20
Canada,CAN,20,1982,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,2,301,104,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1867,Yes,20 1982,01jul1867,.c,.o,.a,2,1,2,3,1,4,3,1,3,.m,2,1,.j,3,.o,.o,.o,3,22,115,0,0,0,20
Canada,CAN,20,1983,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,2,301,104,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1982,Yes,20 1983,17apr1982,.c,.o,.a,2,1,2,3,1,4,3,1,3,.m,2,1,.j,3,.o,.o,.o,0,23,1,0,0,0,20
Canada,CAN,20,1984,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,2,301,104,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,7,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,.q,75,.a,1982,Yes,20 1984,17apr1982,.c,04sep1984,.a,2,1,2,3,1,4,3,1,3,.m,2,1,.j,3,3,.p,.p,0,24,2,0,0,0,20
